Name EN,Name CN
"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru) (Beta) (v0.20) (2006-08-21)",杀戮地带-解放行动
Shadow of Memories (Japan),暗影回忆录
"LocoRoco (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Ru) (Beta) (2006-07-19)",乐克乐克
Astonishia Story (USA),阿斯特尼西亚物语
Archer Maclean's Mercury (USA),水银
ATV Offroad Fury - Blazin' Trails (USA),沙滩机车赛
"Soulcalibur - Broken Destiny (Japan, Asia) (En,Ja,Fr,De,Es,It,Ru)",灵魂能力-毁灭宿命
"MotorStorm - Arctic Edge (USA) (En,Fr,De,Es,It,Nl,Pt,Ru)",机车风暴-极地先锋
Brave Story - New Traveler (USA),勇敢的故事-新的冒险者
"Final Fantasy II (Japan, Asia) (En,Ja)",最终幻想2-20周年纪念版
Exit (USA),紧急出口
Every Extend Extra (USA),音乐爆破
Phantasy Star Portable (USA),梦幻之星-携带版
Gitaroo Man Lives! (USA),吉他小子
Frantix (USA),弗兰提西历险记
WWE SmackDown vs. Raw 2006 (USA),世界摔跤联盟2006
"Wipeout Pulse (USA) (En,Fr,De,Es,It) (Beta) (2007-11-27)",反重力赛车2-脉搏
"SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (Europe) (En,Fr,De,Es,It) (Press Disc)",海豹突击队-火线小组2
Hot Shots Golf - Open Tee 2 (USA) (Beta) (2008-03-28),大众高尔夫2-携带版
"Soulcalibur - Broken Destiny (USA) (En,Ja,Fr,De,Es,It,Ru)",灵魂能力-毁灭宿命
"FIFA Street 2 (Europe) (En,Fr,De)",FIFA街头足球2
Dissidia Final Fantasy - Universal Tuning (Japan),最终幻想-纷争-环球同调
Dissidia Final Fantasy (Asia),最终幻想-纷争
Gendai Daisenryaku - Isshoku Sokuhatsu Gunji Balance Houkai (Japan),现代大战略-一触即发-军事平衡崩坏
Shin Sangoku Musou 5 Special (Japan),真三国无双5-特别版
FIFA Soccer 08 (USA),FIFA足球2008
Ghost in the Shell - Stand Alone Complex (Europe),攻壳机动队-猎人的领域
"Impossible Mission (Europe) (En,Fr,De,Es,It)",不可能完成的任务
Major League Baseball 2K8 (USA),美国职业棒球大联盟2008
Puzzle Guzzle (USA),旋转方块
Army of Two - The 40th Day (USA),战地双雄-第40天
"Assassin's Creed - Bloodlines (USA) (En,Fr,De,Es,It)",刺客信条-血缘
"Secret Agent Clank (USA) (En,Fr,De,Es,It)",秘密特工叮当
UEFA Champions League 2006-2007 (USA),欧洲冠军联赛2006-2007
Grand Theft Auto - Chinatown Wars (USA),侠盗猎车-血战唐人街
"NBA Live 09 (USA) (En,Fr)",NBA实况09
Tom Clancy's EndWar (USA),终结战争
Metal Gear Solid - Digital Graphic Novel (USA),合金装备-电子漫画
"Ben 10 - Alien Force (USA) (En,Fr,De,Es,It)",BEN10-外星神力
Midnight Club - L.A. Remix (USA),湾岸午夜俱乐部4-洛杉矶-复刻版
Marvel Trading Card Game (USA),漫画英雄卡片游戏
"OutRun 2006 - Coast 2 Coast (Europe) (En,Fr,De,Es,It)",OutRun2006-海岸至海岸
NBA Live 10 (Asia),NBA实况10
"Need for Speed - Shift (Asia) (En,Fr,Es)",极品飞车-变速
SSX on Tour (USA),极限滑雪
"Gundam Battle Universe (Japan, Asia)",高达-战斗宇宙
Metal Gear Solid - Portable Ops Plus (USA),合金装备-掌上行动-加强版
"Ridge Racer 2 (Asia) (En,Fr,De,Es,It)",山脊赛车2
Macross Ultimate Frontier (Japan),超时空要塞-终极边界
Simple 2500 Series Portable!! Vol. 10 - The IQ Cube - Moyatto Atama o Puzzle de Sukkiri! (Japan),廉价2500系列10-魔幻方块
Daxter (USA) (Demo),达斯特
Need for Speed - Most Wanted - 5-1-0 (USA),极品飞车-最高通缉
WWE SmackDown vs. Raw 2008 (Europe),世界摔跤联盟2008
"TalkMan (Europe, Australia) (En,Ja,Fr,De,Es,It)",翻译精灵
Namco Museum Battle Collection (USA),南梦宫博物馆-战斗合集
"Burnout Legends (USA) (En,Fr,De,Es,It,Nl) (v1.00)",火爆狂飙-传奇
"Patapon 2 (USA) (En,Fr,Es)",啪嗒砰2-咚锵
"Sega Rally (Europe) (En,Fr,De,Es,It) (v1.00)",世嘉拉力-进化
"Dissidia Final Fantasy (Europe) (En,Fr,De,Es,It)",最终幻想-纷争
Monster Hunter Freedom 2 (USA),怪物猎人2-携带版
Monster Hunter Freedom (USA),怪物猎人-携带版
Crisis Core - Final Fantasy VII (Germany),最终幻想7-危机核心
"Warhammer 40,000 - Squad Command (USA) (En,Fr)",战锤40K-小队指令
Disney-Pixar WALL-E (Europe),机器人总动员
FIFA 09 (Europe),FIFA足球2009
Phantasy Star Portable (Europe),梦幻之星-携带版
"Tom Clancy's Rainbow Six - Vegas (Europe) (En,Fr,De,Es,It)",彩虹六号-维加斯
"DJ Max Portable - Clazziquai Edition (Korea) (En,Ja,Ko)",DJMax3-酷懒之味-携带版
Dante's Inferno (USA),但丁的地狱
Lunar - Silver Star Harmony (USA),露娜-银星和声
Power Stone Collection (USA),能量宝石
Fat Princess - Fistful of Cake (USA),胖公主-蛋糕一把抓
"Prince of Persia - The Forgotten Sands (USA) (En,Fr,Es)",波斯王子-遗忘之沙
Disgaea 2 - Dark Hero Days (USA),魔界战记2-携带版
Midway Arcade Treasures - Extended Play (USA),Midway经典街机游戏合集
"LittleBigPlanet (USA) (En,Fr,De,Es,It,Pt)",小小大星球
Lemmings (USA),疯狂小旅鼠
Smart Bomb (USA),智能炸弹
Rush (USA),洛城飙车
"Virtua Tennis - World Tour (USA) (En,Fr,De,Es,It)",VR网球
Pinball Hall of Fame - The Gottlieb Collection (USA),弹珠台名人堂-戈特利布合集
"Tekken 6 (USA) (En,Ja,Fr,De,Es,It,Ko,Ru)",铁拳6
"Tom Clancy's Ghost Recon - Advanced Warfighter 2 (USA) (En,Fr,De,Es,It)",幽灵行动-尖峰战士2
Street Fighter Alpha 3 Max (USA),街头霸王Alpha3
Syphon Filter - Logan's Shadow (USA),虹吸战士2-罗根之影
"Gran Turismo (USA) (En,Fr,Es) (v1.00)",GT赛车
Marvel Nemesis - Rise of the Imperfects (USA),漫画英雄复仇女神-未完成的崛起
Crazy Taxi - Fare Wars (USA) (v2.01),疯狂出租车-客源争夺战
"Need for Speed - Shift (USA) (En,Fr,Es)",极品飞车-变速
"MX vs. ATV Reflex (USA) (En,Fr)",究极大越野-超完美特技
FIFA Soccer (USA),FIFA足球
Hot Shots Golf - Open Tee (USA) (v1.00),大众高尔夫-携带版
Gripshift (USA),爆冲赛车
MLB 06 - The Show (USA),美国职棒大联盟06
Ultimate Block Party (USA),科隆方块
Hexyz Force (USA),神眷之力
"Resistance - Retribution (USA) (En,Fr,Es)",抵抗-复仇之刻
Activision Hits Remixed (USA),动视经典游戏合集
Gun Showdown (USA),荒野神枪-摊牌
"Mercury Meltdown (USA) (En,Fr,Es)",水银融化
WTF - Work Time Fun (USA),打工地狱2000
Mega Man - Powered Up (USA),洛克人洛克人
Pursuit Force (USA),强力追击
"Need for Speed - Carbon - Own the City (Europe) (En,Fr,De,Es,It,Nl)",极品飞车-卡本峡谷之城市争霸
"Iron Man 2 (USA) (En,Fr,De,Es,It)",钢铁侠2
Bleach - Heat the Soul 5 (Japan),死神-灵魂升温5
Undead Knights (USA),不死骑士
Half-Minute Hero (USA),勇者30
Mimana - IYAR Chronicle (USA),伊加传说-水之魔石
"Metal Gear Solid - Peace Walker (USA) (En,Fr,Es) (v1.01)",合金装备-和平行者
"Innocent Life - A Futuristic Harvest Moon (Europe) (En,Fr,De,Es,It)",新牧场物语-无暇人生
300 - March to Glory (USA),斯巴达300勇士-光辉进军
Star Ocean - Second Evolution (Europe),星之海洋-二次进化
Major League Baseball 2K10 (USA),美国职业棒球大联盟2010
"DreamWorks Shrek - Smash n' Crash Racing (Europe) (En,Fr,De,Es,It)",史莱克冲撞
"After Burner - Black Falcon (USA) (En,Fr,Es,It,Nl)",冲破火网-黑鹰
Class of Heroes (USA),剑与魔法与学园
Marvel - Ultimate Alliance 2 (USA),漫画英雄-终极联盟2
Shin Megami Tensei - Persona (USA),女神异闻录
"Astro Boy - The Video Game (USA) (En,Fr,Es,It,Nl)",铁臂阿童木
Hatsune Miku - Project Diva 2nd (Japan),初音未来-歌姬计划2
"Hatsune Miku - Project Diva (Japan, Asia)",初音未来-歌姬计划
Transformers - The Game (USA),变形金刚
Kenka Bancho - Badass Rumble (USA),喧哗番长3-全国制霸
Harvest Moon - Hero of Leaf Valley (USA),牧场物语-蜜糖村和大家的愿望
Ultimate Ghosts'n Goblins (USA),极-魔界村
Dynasty Warriors (USA),真三国无双
NBA Live 06 (USA),NBA实况06
Street Supremacy (USA),首都高-街头至尊
Adventures to Go! (USA),订购吧-我们的世界
Madden NFL 08 (USA),劲爆美式橄榄球2008
Dynasty Warriors Vol. 2 (USA),真三国无双-二度进化
NCAA Football 07 (USA) (v2.00),美国大学橄榄球联赛2007
Guilty Gear Judgment (USA),罪恶装备-审判
Capcom Classics Collection Remixed (USA),卡普空经典游戏合集
"Transformers - Revenge of the Fallen (USA) (En,Fr)",变形金刚2-卷土重来
BattleZone (USA),战争地带
Atari Classics Evolved (USA),雅达利经典游戏-进化
Disgaea Infinite (USA),魔界战记-无限
Bomberman Land (USA),炸弹人乐园-携带版
World Tour Soccer 06 (USA),世界足球巡回赛2006
Medal of Honor - Heroes (USA),荣誉勋章-英雄
Madden NFL 07 (USA),劲爆美式橄榄球2007
"Sims 2, The (USA)",模拟人生2
"Passport to... Amsterdam (Europe) (En,Fr,De,Es,It)",阿姆斯特丹护照
Crisis Core - Final Fantasy VII (Italy),最终幻想7-危机核心
MLB (USA),美国职棒大联盟
Ys Seven (USA),伊苏7
Dungeon Siege - Throne of Agony (USA),地牢围攻-痛苦的王座
Tales of the World - Radiant Mythology (Europe),世界传说-光明神话
Darkstalkers Chronicle - The Chaos Tower (USA),恶魔战士编年史-浑沌之塔
Valkyria Chronicles II (USA),战场的女武神2-高卢王立士官学校
Ace Combat - Joint Assault (USA),皇牌空战X2-联合攻击
Ape Escape Academy (USA),比波猴学院-捉猴大全集
SOCOM - U.S. Navy SEALs - Tactical Strike (USA),海豹突击队-战术打击
Tiger Woods PGA Tour 07 (USA),泰格伍兹高尔夫球巡回赛2007
Major League Baseball 2K6 (USA),美国职业棒球大联盟2006
"Spider-Man 3 (Europe) (En,Fr,De,Es,It)",蜘蛛侠3
"Crash of the Titans (Europe) (De,Ru)",古惑狼-泰坦
Onore no Shinzuru Michi o Yuke (Japan),走自己坚信之路
Capcom Classics Collection Reloaded (USA),卡普空经典游戏合集Reloaded
Air Conflicts - Aces of World War II (USA),空中激斗-二战皇牌飞行员
Aliens vs. Predator - Requiem (USA),异形大战铁血战士2-安魂曲
Capcom Puzzle World (USA),卡普空益智世界
"Assassin's Creed - Bloodlines (Europe) (En,Fr,De,Es,It,Ru)",刺客信条-血缘
"G.I. Joe - The Rise of Cobra (Europe) (En,Fr,De,Es,It)",特种部队-眼镜蛇的崛起
"Grand Theft Auto - Chinatown Wars (Europe) (En,Fr,De,Es,It)",侠盗猎车-血战唐人街
"LocoRoco 2 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ru)",乐克乐克2
"Resistance - Retribution (Europe) (En,Fr,De,Es,It)",抵抗-复仇之刻
"Crush (Europe) (En,Fr,De,Es,It)",压缩空间
"Tiger Woods PGA Tour 09 (Europe) (En,Fr,De,Es,It)",泰格伍兹高尔夫球巡回赛2009
"Fat Princess - Fistful of Cake (Europe, Australia) (En,Fr,De,Es,It,Nl,Pt,Ru)",胖公主-蛋糕一把抓
Kidou Senshi Gundam - Senjou no Kizuna Portable (Korea),机动战士高达-战场之绊-携带版
"Buzz! Quiz World (Europe) (De,It)",喧闹少年找碴大师-测验世界
"Beaterator (Europe, Australia) (En,Fr,De,Es,It)",韵律大师
Sony Computer Science Kenkyuusho Mogi Kenichirou Hakushi Kanshuu - Nou ni Kaikan Aha Taiken (Japan) (v1.00),脑内快感-轻松体验
Sony Computer Science Kenkyuusho Mogi Kenichirou Hakushi Kanshuu - Nou ni Kaikan Minna de Aha Taiken (Japan),脑内快感2-全民轻松体验
Need for Speed - Carbon - Own the City (USA),极品飞车-卡本峡谷之城市争霸
"Ratchet & Clank - Size Matters (USA) (En,Fr,De,Es,It)",瑞奇与叮当-尺寸事件
Warriors Orochi (USA),无双大蛇
SOCOM - U.S. Navy SEALs - Fireteam Bravo (USA),海豹突击队-火线小组
NBA (USA),美国职业篮球联赛
"Surf's Up (USA) (En,Fr,Es)",冲浪季节
"Virtua Tennis 3 (USA) (En,Ja,Fr,De,Es,It)",VR网球3
Worms - Open Warfare 2 (USA),百战天虫-开战时刻2
"Tom Clancy's Rainbow Six - Vegas (USA) (En,Fr,Es)",彩虹六号-维加斯
"Go! Sudoku (USA) (En,Fr,De,Es,It)",Go!数独
Frogger - Helmet Chaos (USA),青蛙过河
Wild Arms XF (USA),荒野兵器-交叉火力
LEGO Star Wars II - The Original Trilogy (USA),乐高星球大战2-原创三部曲
Dead Head Fred (USA),死亡头骨弗瑞德
"Open Season (USA) (En,Fr,Es,Nl)",狩猎季节
Brothers in Arms - D-Day (USA),战火兄弟连-登陆日
"Hustle, The - Detroit Streets (USA)",肆无忌惮-底特律大街
"Prince of Persia - Rival Swords (USA) (En,Fr,Es)",波斯王子-宿敌之剑
Tom Clancy's Splinter Cell - Essentials (USA),细胞分裂-精华
"Dead or Alive - Paradise (Europe) (En,Fr,De) (ULES-01416)",死或生-热带天堂
Harvest Moon - Hero of Leaf Valley (Europe),牧场物语-蜜糖村和大家的愿望
Jeanne d'Arc (USA) (Demo),圣女贞德
Syphon Filter - Logan's Shadow (USA) (Demo),虹吸战士2-罗根之影
MLB 07 - The Show (USA) (Demo),美国职棒大联盟07
Medal of Honor - Heroes (Europe),荣誉勋章-英雄
Tekken - Dark Resurrection (Europe) (Demo),铁拳-黑暗复苏
"Football Manager Handheld 2010 (Europe) (En,Fr,Es,It)",足球经理2010
"Ben 10 - Alien Force - Vilgax Attacks (Europe) (En,Fr,De,Es,It)",BEN10-外星神力-维尔加科斯的攻击
"Vampire Chronicle - The Chaos Tower (Japan) (En,Ja)",恶魔战士编年史-浑沌之塔
Star Ocean - First Departure (Japan),星之海洋-初次启航
"MotorStorm - Arctic Edge (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,El)",机车风暴-极地先锋
Gurumin - A Monstrous Adventure (Europe),咕噜小天使-怪物历险记
Lord of Arcana (USA),核石之王
World Poker Tour (USA),世界扑克巡回赛
Gretzky NHL (USA),美国职业冰球联盟
PaRappa the Rapper (USA),啪啦啪啦啪
Riviera - The Promised Land (USA),约束之地-利维艾拉
Pocket Pool (USA),狂野口袋撞球
Neverland Card Battles (USA),卡尔迪那鲁之弧-混沌的封牌
Pangya - Fantasy Golf (USA),幻想高尔夫-魔法飞球-携带版
Stacked with Daniel Negreanu (USA),丹尼尔内格里诺的筹码
Ratchet & Clank - Size Matters (USA) (Demo),瑞奇与叮当-尺寸事件
EA Replay (USA),EA经典游戏合集
Mind Quiz - Exercise Your Brain (USA),智力问答
God of War - Chains of Olympus - Special Edition - Battle of Attica (USA) (Demo),战神-奥林匹斯之链
World Series of Poker - Tournament of Champions - 2007 Edition (USA),世界扑克大赛2007-年度版
"LittleBigPlanet (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",小小大星球
Monster Hunter Freedom Unite (USA) (Demo),怪物猎人2G-携带版
NBA 07 (USA) (Demo),美国职业篮球联赛07
"Final Fantasy Tactics - Shishi Sensou (Japan, Korea)",最终幻想-战略版-狮子战争
Tenchi no Mon (Japan) (Taikenban),天地之门
Umihara Kawase Portable (Japan),海腹川背-携带版
Tenchi no Mon (Japan),天地之门
"World Soccer Winning Eleven 9 - Ubiquitous Evolution (Japan, Asia)",实况足球9
Soukyuu no Fafner (Japan),苍穹之法夫娜
Def Jam - Fight for NY - The Takeover (Europe),纽约街头教父-制霸之道
Valkyrie Profile - Lenneth (Japan),北欧女神-蕾娜斯
"R-Type Tactics (Europe) (En,Fr,De,Es,It)",异形战机-策略版
"SBK 09 - Superbike World Championship (Europe) (En,Fr,De,Es,It)",世界超级摩托车锦标赛2009
"Hustle, The - Detroit Streets (Europe) (En,Fr,De)",肆无忌惮-底特律大街
Taishou Yakyuu Musume. - Otome-tachi no Seishun Nikki (Japan),大正野球娘-少女们的青春
WWE SmackDown vs. Raw 2009 (Europe),世界摔跤联盟2009
"Tekken 6 (Europe) (En,Ja,Fr,De,Es,It,Ko,Ru)",铁拳6
"Iron Man 2 - The Video Game (Europe) (En,Fr,De,Es,It)",钢铁侠2
"Transformers - Revenge of the Fallen (Europe) (En,Fr)",变形金刚2-卷土重来
"Luxor - Pharaoh's Challenge (Europe) (En,Fr,De,Es,It)",埃及祖玛-法老王的挑战
FIFA 10 (Russia),FIFA足球2010
"Naruto Shippuden - Ultimate Ninja Heroes 3 (Europe) (En,Fr,De,Es,It)",火影忍者疾风传-究极觉醒3
"SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (Europe) (En,Fr,De,Es,It)",海豹突击队-火线小组2
"Smash Court Tennis 3 (Europe) (En,Fr,De,Es,It)",扣杀球场3
"SOCOM - U.S. Navy SEALs - Fireteam Bravo 3 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",海豹突击队-火线小组3
"Echoshift (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (v1.00)",时限回廊
"Patapon (Europe) (En,Fr,De,Es,It)",啪嗒砰
"Eye of Judgment, The - Legends (Europe) (En,Fr,De,Es,It)",审判之眼-神谕的巫师
"Rock Band Unplugged (Europe) (En,Fr,De,Es,It)",摇滚乐队-不插电
Ys - The Oath in Felghana (USA),伊苏-菲尔迦纳的誓约
"Bakugan - Defenders of the Core (USA) (En,Fr)",爆丸战士-核心抵抗者
Dissidia Final Fantasy (Japan),最终幻想-纷争
NBA Live 06 (Korea),NBA实况06
"Godfather, The (Europe) (En,Nl,Pl)",教父-暴乱
"Warriors, The (Europe)",战士帮
"FIFA 09 (Asia) (En,Es)",FIFA足球2009
"Pate, Der (Germany)",教父-暴乱
NBA Live 09 (France),NBA实况09
"Scarface - Money. Power. Respect. (Europe) (En,Fr,Es,It)",疤面煞星-金钱.权力.尊敬.
Tiandi Zhi Men (Asia),天地之门-官方中文版
"Simpsons, Die - Das Spiel (Germany)",辛普森家族
Transformers - Revenge of the Fallen (Korea),变形金刚2-卷土重来
Rockman Rockman (Asia),洛克人洛克人
Wild Arms - Crossfire (Asia),荒野兵器-交叉火力
"ModNation Racers (Asia) (En,Zh)",模组世界赛车
Knights in the Nightmare (USA),噩梦骑士
"Dead or Alive - Paradise (USA) (En,Ja,Fr,De)",死或生-热带天堂
Ys I & II Chronicles (USA),伊苏1&2编年史
Silent Hill - Shattered Memories (USA),寂静岭-破碎的记忆
"Hot Shots Tennis - Get a Grip (USA) (En,Fr,Es)",大众网球
Ghostbusters - The Video Game (USA),捉鬼敢死队
Hot Shots Golf - Open Tee (USA) (v2.00),大众高尔夫-携带版
Ben 10 - Ultimate Alien - Cosmic Destruction (USA),BEN10-终极异形-宇宙毁灭
Hot Pixel (USA),燥点
"Code Lyoko - Quest for Infinity (USA) (En,It)",虚幻勇士-追求无限
Tiger Woods PGA Tour 06 (USA),泰格伍兹高尔夫球巡回赛2006
"Pipe Mania (USA) (En,Fr)",疯狂水管工
"Crush (USA) (En,Fr,Es)",压缩空间
"Hot Brain (USA) (En,Fr,De,Es,It)",火热大脑-思想燃烧
R-Type Command (USA),异形战机-策略版
Blokus Portable - Steambot Championship (USA),角斗士俱乐部-携带版
Gunpey (USA),线条方块
Pursuit Force - Extreme Justice (USA) (Demo),强力追击2-终极正义
God of War - Chains of Olympus - Battle of Attica (USA) (Demo),战神-奥林匹斯之链
Death Jr. II - Root of Evil (USA),小死神2-邪恶的根源
World Championship Poker 2 featuring Howard Lederer (USA),世界扑克锦标赛2
DJ Max Emotional Sense - Fever (USA),DJMax-狂热
"Eragon (Europe) (En,Fr,De,Es,It)",龙骑士
"Bliss Island (Europe) (En,Fr,De,Es,It)",极乐岛
"Imagine - Champion Rider (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",幻想-冠军骑师
"Ridge Racer (Asia) (En,Fr,De,Es,It)",山脊赛车
"Hannah Montana - Rock Out the Show (USA) (En,Fr)",汉娜蒙塔娜-摇滚之夜
"Crisis Core - Final Fantasy VII (Japan, Asia)",最终幻想7-危机核心
Grand Theft Auto - Liberty City Stories (Germany) (v2.00),侠盗猎车-自由城的故事
"Riviera - The Promised Land (Europe) (En,Fr,It)",约束之地-利维艾拉
Half-Minute Hero (Europe),勇者30
"Metal Gear Solid - Peace Walker (Europe, Australia) (En,Fr,De,Es,It)",合金装备-和平行者
Valkyria Chronicles II (Europe),战场的女武神2-高卢王立士官学校
"Kingdom Hearts - Birth by Sleep (Europe) (En,Fr,De,Es,It)",王国之心-梦中降生
Yggdra Union (USA),公主联盟
"Legend of Heroes, The - Trails in the Sky (USA)",英雄传说-空之轨迹FC
Phantom Brave - The Hermuda Triangle (USA),灵武战记-携带版
"Pipe Mania (Asia) (En,Fr)",疯狂水管工
Guilty Gear XX Accent Core Plus (USA),罪恶装备XXAC-加强版
"Yuusha 30 (Japan, Asia)",勇者30
"Archer Maclean's Mercury (Europe, Australia) (En,Fr,De,Es,It)",水银
"Nickelodeon Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl)",降世神通-最后的空气大师
"Burnout Dominator (Europe) (En,Fr,De,Es,It)",火爆狂飙-统治者
"Colin McRae Rally 2005 Plus (Europe) (En,Fr,De,Es,It)",科林麦克雷拉力赛2005
"Dungeon Siege - Throne of Agony (Europe) (En,Fr,De,Es,It)",地牢围攻-痛苦的王座
"F1 Grand Prix (Europe) (En,Fr,De,Es,It) (v1.00)",F1格兰披治大赛
FIFA 06 (Germany),FIFA足球2006
"Fading Shadows (Europe) (En,Fr,De,Es,It,Nl,Ru)",暗黒衰落
FIFA 08 (Germany),FIFA足球2008
FIFA 09 (Germany),FIFA足球2009
"Gran Turismo (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (v2.00)",GT赛车
FIFA 07 (Germany),FIFA足球2007
FIFA Fussball-Weltmeisterschaft Deutschland 2006 (Germany),FIFA足球2006德国世界杯
"Herr der Ringe, Der - Taktiken (Germany)",指环王-战略版
"Lord of the Rings, The - Aragorn's Quest (Europe) (En,Fr,De,Es,It,Nl)",指环王-阿拉贡的冒险
"Monster Hunter Freedom Unite (Europe) (En,Fr,De,Es,It)",怪物猎人2G-携带版
